Item_ID;UNIT;repeated;New_Cycle;Block;Block_Seq;Grade;Subject;Cycle;Secured_Status;Scaling_Status;Content_Domain;Topic_Area;Topic;Biology_Applying;Biology_Knowing;Biology_Reasoning;Chemistry_Applying;Chemistry_Knowing;Chemistry_Reasoning;Earth_Applying;Earth_Knowing;Earth_Reasoning;Physics_Applying;Physics_Knowing;Physics_Reasoning;Topic;Performance_Objective;Cognitive_Domain;Item_Type;Options;Key;Maximum_Points;Label;derived;a;b;c
S072123;;0;1;S010;08;8;S;7;Secured;Yes;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;1B;;Reasoning;MC;4;B;1;Properties_of_liquid_in_thermometer;0;0.856946486;-1.25788391;0.251365041
S072130A;;0;1;S02;08A;8;S;7;Restricted_Use;No;Chemistry;Properties_of_Matter;;0;0;0;0;1;0;0;0;0;0;0;0;4B;;Knowing;MC;3;C;1;Acidic_basic_or_neutral_solution_-_Solution_1;0;1.255673224;1.376082183;0.186585342
S072130B;;0;;S02;08B;8;S;7;Restricted_Use;No;Chemistry;Properties_of_Matter;;0;0;0;0;1;0;0;0;0;0;0;0;4B;;Knowing;MC;3;A;1;Acidic_basic_or_neutral_solution_-_Solution_2;0;2.268987007;1.762901236;0.406329706
S072130C;;0;;S02;08C;8;S;7;Restricted_Use;No;Chemistry;Properties_of_Matter;;0;0;0;0;1;0;0;0;0;0;0;0;4B;;Knowing;MC;3;B;1;Acidic_basic_or_neutral_solution_-_Solution_3;0;1.538905382;1.995551574;0.310927933
S072132;;0;1;S014;10;8;S;7;Secured;Yes;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;4B;;Reasoning;CR;–;–;1;Hydrangea_colors_in_acidic_soil;0;0.841702755;1.752032598;0.004451104
S072137;;0;1;S08;10;8;S;7;Secured;Yes;Chemistry;Properties_of_Matter;;0;0;0;1;0;0;0;0;0;0;0;0;1C;;Applying;MC;4;B;1;How_carbon_dioxide_extinguishes_a_fire;0;1.195933441;-0.142784408;0.031272979
S072140;;0;1;S014;09;8;S;7;Secured;Yes;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;2B;;Reasoning;MC;4;C;1;How_substances_are_grouped;0;0.810149877;1.268025743;0.284008454
S072141A;;0;1;S04;08A;8;S;7;Secured;Yes;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;2B;;Reasoning;CR;–;–;1;Best_measurement_to_answer_George_s_question;0;0.944998346;1.604794769;0.001128365
S072143A;S072143;0;1;S012;08A;8;S;7;Secured;No;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;3A;;Reasoning;MC;5;A;1;Equipment_Tom_should_use_-_water_and_salt/salt;0;1.581239836;1.204977977;0.331969641
S072143B;S072143;0;1;S012;08B;8;S;7;Secured;No;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;3A;;Reasoning;MC;5;C;1;Equipment_Tom_should_use_-_water_and_sand/water;0;1.66842504;1.026507174;0.328232476
S072143C;S072143;0;1;S012;08C;8;S;7;Secured;No;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;3A;;Reasoning;MC;5;D;1;Equipment_Tom_should_use_-_sand_and_pebbles/pebbles;0;1.632423136;0.855432279;0.450763251
S072143D;S072143;0;1;S012;08D;8;S;7;Secured;No;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;3A;;Reasoning;MC;5;B;1;Equipment_Tom_should_use_-_copper_and_iron_filings/iron_;0;0.963705125;-1.594407624;0.3335651
S072145;;0;1;S08;07;8;S;7;Secured;Yes;Chemistry;Properties_of_Matter;;0;0;0;0;0;1;0;0;0;0;0;0;3A;;Reasoning;CR;–;–;1;John_s_mixture_separation_steps;0;1.482763293;1.692548451;0.00069932
S072148;;0;1;S02;09;8;S;7;Restricted_Use;Yes;Chemistry;Properties_of_Matter;;0;0;0;0;1;0;0;0;0;0;0;0;4C;;Knowing;MC;4;D;1;Mixing_an_acid_and_base_solution;0;1.018509254;2.050619062;0.112068755
S072168;;0;1;S012;10;8;S;7;Secured;Yes;Chemistry;Chemical_Change;;0;0;0;0;1;0;0;0;0;0;0;0;3A;;Knowing;MC;4;D;1;Formation_of_iron_sulfide;0;1.512354592;1.182065997;0.267864696
S072200;;0;1;S02;10;8;S;7;Restricted_Use;Yes;Physics;Physical_States_and_Changes_in_Matter;;0;0;0;0;0;0;0;0;0;1;0;0;1B;;Applying;MC;4;A;1;Gas_molecules_in_an_expanding_balloon;0;0.637827043;0.865704854;0.038058065
S072205;;0;1;S012;11;8;S;7;Secured;Yes;Physics;Physical_States_and_Changes_in_Matter;;0;0;0;0;0;0;0;0;0;0;1;0;2A;;Knowing;MC;4;C;1;Water_molecules_in_a_melting_ice_cube;0;0.483589341;0.256023844;0.019130685
S072209;;0;1;S014;11;8;S;7;Secured;Yes;Physics;Physical_States_and_Changes_in_Matter;;0;0;0;0;0;0;0;0;0;1;0;0;2A;;Applying;MC;4;A;1;Process_in_section_2_of_graph;0;0.81105487;0.344584334;0.003476502
S072220;;0;;S010;14;8;S;7;Secured;Yes;Physics;Energy_Transformation_and_Transfer;;0;0;0;0;0;0;0;0;0;0;1;0;1A;;Knowing;MC;4;D;1;Stone_s_position_with_greatest_kinetic_energy;0;1.73438245;2.106322399;0.174508659
S072231;;0;;S010;12;8;S;7;Secured;Yes;Physics;Energy_Transformation_and_Transfer;;0;0;0;0;0;0;0;0;0;0;0;1;2C;;Reasoning;MC;4;C;1;Experimental_set_up_to_test_how_quickly_bars_conduct_heat;0;1.982553875;2.017599648;0.371449902
S072232A;S072232;0;1;S02;11A;8;S;7;Restricted_Use;No;Physics;Energy_Transformation_and_Transfer;;0;0;0;0;0;0;0;0;0;0;0;1;2C;;Reasoning;MC;2;A;1;Things_Tom_should_do_-_same_type_of_wax_on_both_rods;0;2.205009815;-0.578857509;0.286707226
S072232B;S072232;0;1;S02;11B;8;S;7;Restricted_Use;No;Physics;Energy_Transformation_and_Transfer;;0;0;0;0;0;0;0;0;0;0;0;1;2C;;Reasoning;MC;2;B;1;Things_Tom_should_do_-_higher_flame_for_the_copper_rod;0;2.708056037;-0.855888207;0.26163917
S072232D;S072232;0;1;S02;11D;8;S;7;Restricted_Use;No;Physics;Energy_Transformation_and_Transfer;;0;0;0;0;0;0;0;0;0;0;0;1;2C;;Reasoning;MC;2;A;1;Things_Tom_should_do_-_paperclips_same_distance_from_flame;0;2.488913195;-0.678845399;0.335950648
S072232F;S072232;0;1;S02;11F;8;S;7;Restricted_Use;No;Physics;Energy_Transformation_and_Transfer;;0;0;0;0;0;0;0;0;0;0;0;1;2C;;Reasoning;MC;2;B;1;Things_Tom_should_do_-_more_wax_on_the_iron_rod;0;1.572699938;-1.42564297;0.0866907
S072234;;0;1;S04;10;8;S;7;Secured;Yes;Physics;Energy_Transformation_and_Transfer;;0;0;0;0;0;0;0;0;0;1;0;0;2B;;Applying;MC;4;D;1;Energy_transfer_during_temperature_change;0;1.770493835;1.502635018;0.150252832
S072244;;0;1;S02;13;8;S;7;Restricted_Use;Yes;Physics;Light_and_Sound;;0;0;0;0;0;0;0;0;0;1;0;0;2A;;Applying;CR;–;–;1;Cell_phone_in_a_vacuum;0;1.315626742;1.15462632;0.003655054
S072249;;0;1;S014;13;8;S;7;Secured;Yes;Physics;Light_and_Sound;;0;0;0;0;0;0;0;0;0;0;1;0;2A;;Knowing;MC;4;D;1;Sounds_made_by_shortest_and_longest_bars_of_a_xylophone;0;0.731876347;0.365553442;0.011197054
S072251;;0;1;S04;11;8;S;7;Secured;Yes;Physics;Light_and_Sound;;0;0;0;0;0;0;0;0;0;0;0;1;1B;;Reasoning;MC;4;A;1;Where_Megan_should_stand;0;0.725411436;1.177496112;0.199561994
S072260C;S072260;0;1;S08;13C;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;0;1;1A;;Reasoning;MC;2;B;1;Components_Julia_must_use_to_build_a_circuit_-_bulb;0;0.811094556;-2.475147039;0.048314475
S072260F;S072260;0;1;S08;13F;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;0;1;1A;;Reasoning;MC;2;A;1;Components_Julia_must_use_to_build_a_circuit_-_bell;0;0.862485273;-2.634812802;0.029610136
S072260G;S072260;0;1;S08;13G;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;0;1;1A;;Reasoning;MC;2;B;1;Components_Julia_must_use_to_build_a_circuit_-_tape;0;0.366741717;-2.47848215;0.160687405
S072260H;;0;;S08;13H;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;0;1;1A;;Reasoning;MC;2;A;1;Components_Julia_must_use_to_build_a_circuit_-_switch;0;1.201786297;-2.720729011;0.016870263
S072261B;;0;1;S010;13B;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;1A;;Knowing;MC;2;A;1;Conductors_or_insulators_-_Material_2;0;0.813574813;-0.370693509;0.253810183
S072261C;;0;;S010;13C;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;1A;;Knowing;MC;2;B;1;Conductors_or_insulators_-_Material_3;0;2.164294596;-1.848177234;0.012113221
S072261D;;0;;S010;13D;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;1A;;Knowing;MC;2;A;1;Conductors_or_insulators_-_Material_4;0;2.09194126;-1.912099578;0.015717029
S072261E;;0;;S010;13E;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;1A;;Knowing;MC;2;B;1;Conductors_or_insulators_-_Material_5;0;1.900701666;-2.104485976;0.008231091
S072265A;S072265;0;1;S08;14A;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;2A;;Knowing;MC;2;A;1;Statements_about_magnets_-_like_poles_repel;0;0.940267958;-1.505714616;0.407251245
S072265B;S072265;0;1;S08;14B;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;2A;;Knowing;MC;2;B;1;Statements_about_magnets_-_plastics_are_magnetic;0;1.220099565;-1.60961809;0.32018148
S072265C;;0;;S08;14C;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;2A;;Knowing;MC;2;A;1;Statements_about_magnets_-_strong_magnets_attract_more;0;1.39661667;-2.223257974;0.024296543
S072265D;;0;;S08;14D;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;2A;;Knowing;MC;2;B;1;Statements_about_magnets_-_attract_wood;0;1.522076605;-2.593417835;0.041341214
S072265E;S072265;0;1;S08;14E;8;S;7;Secured;No;Physics;Electricity_and_Magnetism;;0;0;0;0;0;0;0;0;0;0;1;0;2A;;Knowing;MC;2;B;1;Statements_about_magnets_-_size_and_strength;0;1.325138206;1.13376019;0.489195822
S072275;;0;1;S02;12;8;S;7;Restricted_Use;Yes;Physics;Motion_and_Forces;;0;0;0;0;0;0;0;0;0;0;1;0;2B;;Knowing;MC;4;D;1;Vehicle_with_different_weights_on_different_planets;0;1.021100685;-1.613176552;0.124571361
S072280A;;0;1;S012;13A;8;S;7;Secured;Yes;Physics;Motion_and_Forces;;0;0;0;0;0;0;0;0;0;0;0;1;1A;;Reasoning;CR;–;–;1;Movement_of_motorbike_in_chronophotograph_A;0;1.69709606;1.454025111;0.116878668
S072284;;0;1;S04;12;8;S;7;Secured;Yes;Physics;Motion_and_Forces;;0;0;0;0;0;0;0;0;0;0;1;0;2A;;Knowing;CR;–;–;1;Force_represented_by_arrow_in_picture;0;1.116872893;-0.025436425;0.248889687
S072293;;0;1;S012;12;8;S;7;Secured;Yes;Physics;Motion_and_Forces;;0;0;0;0;0;0;0;0;0;1;0;0;3D;;Applying;CR;–;–;1;Why_Ben_slides_faster_when_the_water_is_on;0;1.066103966;1.815034191;0.006188957
S072294;;0;1;S010;11;8;S;7;Secured;Yes;Physics;Motion_and_Forces;;0;0;0;0;0;0;0;0;0;1;0;0;3D;;Applying;CR;–;–;1;How_parachute_slows_Skydiver_B_s_fall;0;1.284588196;1.371206297;0.152235235
S072298;;0;1;S08;11;8;S;7;Secured;Yes;Physics;Motion_and_Forces;;0;0;0;0;0;0;0;0;0;0;1;0;1A;;Knowing;CR;–;–;1;Information_Kerry_needs_to_calculate_her_average_speed;0;1.320080469;1.63765007;0.001872864
S072301;;0;1;S02;14;8;S;7;Restricted_Use;Yes;Earth_Science;Earth_s_Structure_and_Physical_Features;;0;0;0;0;0;0;0;1;0;0;0;0;2B;;Knowing;MC;4;B;1;Why_balloon_gets_bigger_as_it_rises;0;0.431190191;0.361232922;0.009357054
S072303;;0;1;S014;16;8;S;7;Secured;Yes;Earth_Science;Earth_s_Structure_and_Physical_Features;;0;0;0;0;0;0;1;0;0;0;0;0;1A;;Applying;MC;4;D;1;Diagram_best_representing_Earth;0;0.780734518;1.299662564;0.111677446
S072323;;0;1;S014;14;8;S;7;Secured;Yes;Earth_Science;Earth_s_Processes_Cycles_and_History;;0;0;0;0;0;0;0;1;0;0;0;0;1A;;Knowing;MC;4;B;1;Conditions_where_rock_will_weather_the_fastest;0;0.60444511;0.043775583;0.237963349
S072335;;0;1;S02;16;8;S;7;Restricted_Use;Yes;Earth_Science;Earth_s_Processes_Cycles_and_History;;0;0;0;0;0;0;1;0;0;0;0;0;1C;;Applying;MC;4;C;1;Natural_resource_formation_shown_in_diagrams;0;2.105383495;0.199251947;0.385096709
S072345B;S072345;0;1;S04;13B;8;S;7;Secured;No;Earth_Science;Earth_s_Resources_Their_Use_and_Conservation;;0;0;0;0;0;0;1;0;0;0;0;0;1C;;Applying;MC;3;B;1;Reduce_reuse_or_recycle_-_refilling_plastic_water_bottles;0;2.52759824;-0.624365856;0.355974876
S072345C;S072345;0;1;S04;13C;8;S;7;Secured;No;Earth_Science;Earth_s_Resources_Their_Use_and_Conservation;;0;0;0;0;0;0;1;0;0;0;0;0;1C;;Applying;MC;3;B;1;Reduce_reuse_or_recycle_-_recharging_batteries;0;1.141721957;-0.394476664;0.408997108
S072345D;S072345;0;1;S04;13D;8;S;7;Secured;No;Earth_Science;Earth_s_Resources_Their_Use_and_Conservation;;0;0;0;0;0;0;1;0;0;0;0;0;1C;;Applying;MC;3;C;1;Reduce_reuse_or_recycle_-_new_cardboard_from_old_boxes;0;0.860294965;-2.334603938;0.041494261
S072345E;S072345;0;1;S04;13E;8;S;7;Secured;No;Earth_Science;Earth_s_Resources_Their_Use_and_Conservation;;0;0;0;0;0;0;1;0;0;0;0;0;1C;;Applying;MC;3;C;1;Reduce_reuse_or_recycle_-_composting;0;0.714948279;0.796942649;0.245732554
S072345G;S072345;0;1;S04;13G;8;S;7;Secured;No;Earth_Science;Earth_s_Resources_Their_Use_and_Conservation;;0;0;0;0;0;0;1;0;0;0;0;0;1C;;Applying;MC;3;C;1;Reduce_reuse_or_recycle_-_windows_from_glass_bottles;0;0.95134685;-0.989063843;0.167343453
S072347;;0;1;S08;15;8;S;7;Secured;Yes;Earth_Science;Earth_s_Resources_Their_Use_and_Conservation;;0;0;0;0;0;0;0;0;1;0;0;0;2B;;Reasoning;MC;4;A;1;Area_that_would_most_benefit_from_desalination_plant;0;1.101140347;0.982940736;0.093608571
S072349;;0;1;S04;14;8;S;7;Secured;Yes;Earth_Science;Earth_s_Resources_Their_Use_and_Conservation;;0;0;0;0;0;0;0;0;1;0;0;0;2A;;Reasoning;MC;4;A;1;Why_an_area_floods_more_often_after_a_forest_is_cleared;0;1.22122111;-0.261710117;0.070446194
S072351;;0;1;S08;16;8;S;7;Secured;Yes;Earth_Science;Earth_s_Resources_Their_Use_and_Conservation;;0;0;0;0;0;0;0;1;0;0;0;0;1A;;Knowing;CR;–;–;1;Why_oil_gas_and_coal_are_nonrenewable_resources;0;1.136403731;0.570207555;0.13181532
S072363;;0;1;S04;15;8;S;7;Secured;Yes;Earth_Science;Earth_in_the_Solar_System_and_the_Universe;;0;0;0;0;0;0;0;1;0;0;0;0;2A;;Knowing;MC;4;C;1;How_the_Sun_produces_light;0;1.078272648;-1.46101985;0.006379571
S072367;;0;1;S08;17;8;S;7;Secured;Yes;Earth_Science;Earth_in_the_Solar_System_and_the_Universe;;0;0;0;0;0;0;1;0;0;0;0;0;1B;;Applying;MC;4;A;1;Main_cause_of_changing_tides;0;0.990724353;-0.65779004;0.004645167
S072368;;0;1;S014;15;8;S;7;Secured;Yes;Earth_Science;Earth_in_the_Solar_System_and_the_Universe;;0;0;0;0;0;0;0;0;1;0;0;0;1B;;Reasoning;MC;4;C;1;Position_of_Moon_when_Jill_took_her_photo;0;1.330133564;-0.487779273;0.353665336
S072370;;0;1;S012;14;8;S;7;Secured;Yes;Earth_Science;Earth_in_the_Solar_System_and_the_Universe;;0;0;0;0;0;0;1;0;0;0;0;0;2A;;Applying;MC;4;C;1;What_makes_Saturn_visible;0;1.662704049;0.252218243;0.353049832
S072400D;;0;1;S08;02D;8;S;7;Secured;No;Biology;Characteristics_and_Life_Processes_of_Organisms;;0;1;0;0;0;0;0;0;0;0;0;0;2A;;Knowing;MC;6;D;1;Match_organs_to_body_systems_-_brain;0;1.04562951;-2.68343041;0.045358169
S072403B;;0;;S04;02B;8;S;7;Secured;No;Biology;Characteristics_and_Life_Processes_of_Organisms;;0;1;0;0;0;0;0;0;0;0;0;0;1B;;Knowing;MC;6;A;1;Classifying_animals_into_groups_-_insects;0;1.734695722;-2.305879901;0.354737009
S072403C;S072403;0;1;S04;02C;8;S;7;Secured;No;Biology;Characteristics_and_Life_Processes_of_Organisms;;0;1;0;0;0;0;0;0;0;0;0;0;1B;;Knowing;MC;6;F;1;Classifying_animals_into_groups_-_mammals;0;1.130902644;-1.708166261;0.003808217
S072403D;S072403;0;1;S04;02D;8;S;7;Secured;No;Biology;Characteristics_and_Life_Processes_of_Organisms;;0;1;0;0;0;0;0;0;0;0;0;0;1B;;Knowing;MC;6;E;1;Classifying_animals_into_groups_-_reptiles;0;1.084756035;-1.582401713;0.004876417
S072440;;0;1;S010;02;8;S;7;Secured;Yes;Biology;Life_Cycles_Reproduction_and_Heredity;;1;0;0;0;0;0;0;0;0;0;0;0;2C;;Applying;CR;–;–;1;Inherited_and_acquired_traits_(bird);0;0.382932887;-0.399217804;0.155472071
S072443;;0;1;S08;05;8;S;7;Secured;Yes;Biology;Life_Cycles_Reproduction_and_Heredity;;0;1;0;0;0;0;0;0;0;0;0;0;2B;;Knowing;MC;4;B;1;Human_DNA_;0;0.860391034;-1.058113375;0.064664442
S072451;;0;1;S014;05;8;S;7;Secured;Yes;Biology;Diversity_Adaptation_and_Natural_Selection;;0;0;1;0;0;0;0;0;0;0;0;0;2A;;Reasoning;CR;–;–;1;Oldest_fossils;0;0.879914783;0.035153849;0.01486429
S072460;;0;1;S012;02;8;S;7;Secured;Yes;Biology;Ecosystems;;1;0;0;0;0;0;0;0;0;0;0;0;5B;;Applying;MC;4;A;1;Human_activity_that_can_cause_algal_blooms;0;0.642106104;0.41701873;0.37212702
S072462;;0;1;S08;04;8;S;7;Secured;Yes;Biology;Ecosystems;;1;0;0;0;0;0;0;0;0;0;0;0;1B;;Applying;MC;4;C;1;Largest_transfer_of_energy_in_energy_pyramid;0;0.614096906;1.480354875;0.307990654
S072721;;0;1;S02;15;8;S;7;Restricted_Use;Yes;Earth_Science;Earth_s_Processes_Cycles_and_History;;0;0;0;0;0;0;0;0;1;0;0;0;3D;;Reasoning;MC;4;A;1;Evidence_of_global_warming;0;1.945968257;-0.30108734;0.255500815
S072900A;S072900;0;1;S02;05A;8;S;7;Restricted_Use;Yes;Biology;Characteristics_and_Life_Processes_of_Organisms;;1;0;0;0;0;0;0;0;0;0;0;0;1B;;Applying;CR;–;–;1;Classify_animals_based_on_a_single_characteristic;0;1.246154213;0.221944132;0.003880066
S072900B;S072900;0;1;S02;05B;8;S;7;Restricted_Use;Yes;Biology;Characteristics_and_Life_Processes_of_Organisms;;0;0;1;0;0;0;0;0;0;0;0;0;1B;;Reasoning;CR;–;–;1;Identify_the_characteristic_used_to_classify_animals;0;0.949199633;0.167109816;0.04406684
S072901;;0;1;S012;05;8;S;7;Secured;Yes;Biology;Diversity_Adaptation_and_Natural_Selection;;0;0;1;0;0;0;0;0;0;0;0;0;2B;;Reasoning;MC;4;B;1;Snakes_sharing_physical_and_behavioral_traits;0;0.542513884;-0.313940218;0.014349056
S072902;;0;1;S02;03;8;S;7;Restricted_Use;Yes;Biology;Ecosystems;;0;0;1;0;0;0;0;0;0;0;0;0;2B;;Reasoning;CR;–;–;1;Increase_green_space_as_carbon_dioxide_increases;0;1.122543584;0.485466352;0.174775447
S072905A;S072905;0;1;S014;02A;8;S;7;Secured;No;Biology;Human_Health;;0;1;0;0;0;0;0;0;0;0;0;0;2A;;Knowing;MC;6;B;1;Risk_factors_for_disease:_salt;0;0.625427784;-2.098036654;0.045492878
S072905B;;0;;S014;02B;8;S;7;Secured;No;Biology;Human_Health;;0;1;0;0;0;0;0;0;0;0;0;0;2A;;Knowing;MC;6;E;1;Risk_factors_for_disease:_sunscreen;0;1.23878619;-2.431988304;0.02358528
S072921;;0;1;S04;09;8;S;7;Secured;Yes;Chemistry;Properties_of_Matter;;0;0;0;1;0;0;0;0;0;0;0;0;4C;;Applying;CR;–;–;1;Combining_Solution_2_and_Solution_3;0;1.203776434;2.413531844;0.002968828